Time(s), Pressure(PSI)
706.0,13.9847
707.0,14.0007
708.0,13.9982
709.0,13.9509
710.0,13.9625
711.0,13.999
712.0,13.9243
713.0,13.9777
714.0,13.9864
715.0,13.984
716.0,13.9937
717.0,14.0106
718.0,13.9652
719.0,13.9501
720.0,13.9666
721.0,14.0065
722.0,13.9746
723.0,13.938
724.0,14.0036
725.0,13.9683
726.0,14.0082
727.0,13.9628
728.0,13.9893
729.0,13.9466
730.0,14.0059
731.0,13.9413
732.0,13.9901
733.0,13.9674
734.0,13.9905
735.0,13.9772
736.0,13.9212
737.0,13.9923
738.0,13.976
739.0,13.9533
740.0,13.9888
741.0,13.9632
742.0,14.0435
743.0,14.0057
744.0,13.9675
745.0,14.0141
746.0,13.9785
747.0,13.9504
748.0,13.9655
749.0,13.915
750.0,13.9994
751.0,13.9454
752.0,13.9801
753.0,13.9683
754.0,13.9529
755.0,13.9881
756.0,13.9701
757.0,13.9961
758.0,13.9581
759.0,13.9551
760.0,13.9814
761.0,13.9562
762.0,13.9517
763.0,13.9875
764.0,13.9428
765.0,13.9812
766.0,13.9694
767.0,13.943
768.0,13.9792
769.0,13.9581
770.0,13.9711
771.0,13.9647
772.0,14.0069
773.0,13.9513
774.0,13.959
775.0,13.9518
776.0,13.9448
777.0,13.9254
778.0,13.9464
779.0,13.9917
780.0,13.9708
781.0,14.0068
782.0,14.0059
783.0,13.9866
784.0,13.9551
785.0,13.9379
786.0,13.962
787.0,13.9473
788.0,13.9303
789.0,13.9607
790.0,13.9501
791.0,13.9528
792.0,13.9404
793.0,13.9688
794.0,13.9214
795.0,13.9573
796.0,13.9689
797.0,13.9493
798.0,13.9111
799.0,13.9516
800.0,13.9556
801.0,13.9451
802.0,13.9453
803.0,13.9562
804.0,13.9408
805.0,13.9514
806.0,13.9933
807.0,13.9047
808.0,13.9093
809.0,13.9319
810.0,13.9157
811.0,13.9483
812.0,13.9738
813.0,13.9883
814.0,13.9733
815.0,13.9593
816.0,13.9434
817.0,13.9488
818.0,13.9334
819.0,13.9331
820.0,13.9533
821.0,13.947
822.0,13.9576
823.0,13.9175
824.0,13.9768
825.0,13.9471
826.0,13.9504
827.0,13.9891
828.0,13.978
829.0,14.0304
830.0,13.9553
831.0,13.9737
832.0,13.9735
833.0,13.9422
834.0,13.9668
835.0,14.0015
836.0,13.9294
837.0,13.9817
838.0,13.9425
839.0,13.9869
840.0,13.9549
841.0,13.8973
842.0,13.974
843.0,13.9729
844.0,13.9466
845.0,13.9218
846.0,13.9493
847.0,13.9743
848.0,13.9884
849.0,13.9522
850.0,13.9772
851.0,13.8908
852.0,13.9615
853.0,13.9576
854.0,13.9179
855.0,13.8833
856.0,13.9714
857.0,13.9825
858.0,14.0139
859.0,13.9433
860.0,13.934
861.0,13.97
862.0,13.9518
863.0,13.9642
864.0,14.0064
865.0,13.91
866.0,13.9384
867.0,13.9426
868.0,14.0278
869.0,13.9122
870.0,13.9615
871.0,13.9844
872.0,13.9951
873.0,13.9583
874.0,13.9578
875.0,13.9456
876.0,13.973
877.0,13.9549
878.0,13.9572
879.0,13.9875
880.0,14.0053
881.0,13.9729
882.0,13.9825
883.0,13.9686
884.0,13.9709
885.0,13.9442
886.0,13.9536
887.0,13.9102
888.0,13.972
889.0,13.935
890.0,13.963
891.0,13.9627
892.0,13.9329
893.0,13.9778
894.0,13.9321
895.0,13.9596
896.0,13.9384
897.0,13.9442
898.0,13.9845
899.0,13.9483
900.0,13.9933
901.0,13.9128
902.0,13.953
903.0,13.9592
904.0,13.9425
905.0,13.8989
906.0,13.9507
907.0,14.0023
908.0,13.9508
909.0,13.9362
910.0,13.9387
911.0,13.9217
912.0,13.9116
913.0,13.9271
914.0,13.9702
915.0,13.9595
916.0,13.9853
917.0,14.0009
918.0,13.9471
919.0,13.9531
920.0,13.9304
921.0,13.9569
922.0,13.9848
923.0,13.9892
924.0,13.9417
925.0,13.9634
926.0,13.9582
927.0,13.9154
928.0,13.9632
929.0,13.9636
930.0,13.9417
931.0,13.9704
932.0,13.921
933.0,13.939
934.0,13.9643
935.0,13.9481
936.0,13.9543
937.0,13.9531
938.0,14.0069
939.0,13.9306
940.0,13.9449
941.0,13.8966
942.0,13.9775
943.0,13.9634
944.0,13.9717
945.0,13.9223
946.0,13.9557
947.0,13.9542
948.0,13.932
949.0,13.9737
950.0,13.961
951.0,13.962
952.0,13.9683
953.0,14.0029
954.0,13.975
955.0,13.9575
956.0,13.9318
957.0,13.9319
958.0,13.9306
959.0,13.9504
960.0,13.9893
961.0,13.9647
962.0,13.9369
963.0,13.9456
964.0,13.9162
965.0,13.9525
966.0,13.9367
967.0,13.9281
968.0,13.9864
969.0,13.982
970.0,13.9706
971.0,13.8863
972.0,13.9531
973.0,13.9639
974.0,13.9832
975.0,13.9792
976.0,13.9686
977.0,13.9709
978.0,13.9846
979.0,13.9388
980.0,13.9789
981.0,13.972
982.0,13.915
983.0,13.9846
984.0,13.9681
985.0,13.9818
986.0,13.9507
987.0,13.9737
988.0,13.9147
989.0,13.9639
990.0,13.9222
991.0,13.9047
992.0,13.9296
993.0,13.9589
994.0,13.9358
995.0,13.9472
996.0,13.912
997.0,13.9284
998.0,13.9225
999.0,13.9213
1000.0,13.9509
1001.0,13.9381
1002.0,13.9556
1003.0,13.9586
1004.0,13.956
1005.0,13.9221
1006.0,13.9254
1007.0,13.9936
1008.0,13.9646
1009.0,13.9678
1010.0,13.9571
1011.0,13.933
1012.0,13.886
1013.0,13.9513
1014.0,14.0031
1015.0,13.9699
1016.0,13.9595
1017.0,13.9222
1018.0,13.9158
1019.0,13.9419
1020.0,13.9387
1021.0,13.8958
1022.0,13.9251
1023.0,13.8994
1024.0,13.9571
1025.0,13.8949
1026.0,13.9446
1027.0,13.9496
1028.0,14.0096
1029.0,13.9721
1030.0,13.93
1031.0,13.9165
1032.0,13.9701
1033.0,13.9408
1034.0,13.9969
